cliente_id,idade,genero,tempo_relacionamento_meses,categoria_fidelidade,ticket_medio_mensal,forma_pagamento,reclamacoes_registradas,pedidos_no_show,nota_satisfacao,data_cadastro,cliente_inativo
1878,73.0,Feminino,43,Prata,103.69,Cartão de Crédito,2,2,3.0,2024-02-04,No
294,38.0,masculino,44,ouro,166.79,Cartão de Crédito,2,1,5.0,2024-08-10,0
365,25.0,feminino,32,PRATA,"R$ 87,13",Boleto,0,0,5.0,14/01/2022,não
179,,Feminino,71,bronze,49.1,Cartão de Crédito,3,0,2.0,2024-04-01,Yes
660,35.0,F,32,prata,90.64,Pix,3,3,3.0,24/02/2021,Sim
997,50.0,fem,17,PRATA,109.42,Boleto,1,2,5.0,13/06/2023,não
15,62.0,M,9,OURO,160.3,Pix,1,0,3.0,2023-10-14,N
1711,39.0,fem,17,prata,78.63,Pix,2,0,5.0,09/03/2022,não
1111,57.0,feminino,37,OURO,"R$ 160,25",Pix,4,2,,03/05/2022,0
1395,31.0,feminino,18,BRONZE,"R$ 42,19",,0,0,4.0,07/12/2021,não
166,68.0,Masculino,7,PRATA,98.69,Pix,3,0,3.0,2023-11-11,Yes
2143,77.0,M,34,PRATA,101.36,  Pix ,0,1,4.0,18/05/2021,No
1360,40.0,Feminino,34,Prata,74.4,Cartão de Crédito,1,0,4.0,2021-10-02,Não
60,60.0,masculino,71,Bronze,"R$ 51,75",Pix,1,2,,10/04/2021,sim
710,46.0,Masculino,25,Prata,76.79,Pix,0,2,2.0,28/12/2023,S
677,54.0,masculino,48,Bronze,23.09,,2,0,5.0,26/10/2022,N
1379,49.0,Masculino,63,prata,85.94,Pix,2,2,4.0,18/11/2021,não
781,72.0,,51,PRATA,90.56,Pix,1,0,3.0,2024-02-07,Não
425,43.0,M,66,prata,,Cartão de Crédito,1,1,3.0,2023-10-10,não
293,77.0,Masculino,66,BRONZE,41.33,Pix,3,0,2.0,27/03/2022,não
1066,42.0,fem,46,BRONZE,60.39,Pix,2,0,3.0,2024-06-16,N
2086,58.0,Masculino,55,bronze,50.82,Pix,1,2,5.0,06/10/2021,não
330,52.0,feminino,41,Prata,"R$ 85,68",Pix,2,3,4.0,2023-04-10,No
1639,29.0,F,69,prata,80.71,Pix,2,5,,2021-03-01,não
430,62.0,masc,3,Bronze,"R$ 42,43",Pix,1,1,3.0,28/05/2021,No
1013,33.0,Feminino,25,prata,"R$ 95,70",,0,3,3.0,2023-06-30,N
80,59.0,feminino,48,PRATA,,Cartão de Crédito,1,1,3.0,27/09/2023,Sim
1718,41.0,Masculino,61,Prata,83.06,Cartão de Crédito,1,2,3.0,2022-11-17,sim
1053,49.0,Feminino,12,BRONZE,44.76,Boleto,2,0,2.0,06/06/2022,sim
938,,masculino,34,Bronze,39.99,Pix,1,0,3.0,08/12/2021,0
1732,,M,6,Prata,96.84,Pix,0,1,4.0,2022-01-06,0
835,70.0,F,8,Ouro,160.1,Cartão de Crédito,0,0,2.0,2021-02-05,Não
750,27.0,F,37,OURO,"R$ 167,23",Pix,0,0,,2021-08-14,N
891,24.0,F,25,ouro,159.99,Boleto,1,0,3.0,08/06/2021,1
255,58.0,Masculino,59,prata,84.58,Pix,0,1,4.0,18/10/2024,N
1185,44.0,fem,57,Bronze,40.74,Pix,4,0,5.0,26/10/2022,N
1483,35.0,M,16,BRONZE,40.21,Cartão de Crédito,2,0,3.0,2024-08-18,Yes
2198,71.0,Masculino,19,PRATA,90.94,Boleto,0,8,2.0,2024-08-20,sim
1408,72.0,M,50,bronze,37.04,Cartão de Crédito,1,0,5.0,19/11/2023,0
1338,36.0,fem,10,prata,89.93,Cartão de Crédito,1,0,4.0,2024-10-01,não
1109,76.0,masculino,2,prata,99.25,Boleto,1,1,4.0,13/08/2021,S
1599,70.0,F,1,Bronze,43.27,Boleto,2,0,2.0,30/09/2022,1
2146,45.0,Masculino,36,Ouro,169.91,Boleto,0,2,5.0,2021-12-01,No
137,55.0,feminino,33,Ouro,163.02,Pix,1,0,3.0,02/04/2022,não
1136,,masculino,17,BRONZE,36.31,Cartão de Crédito,1,1,4.0,30/10/2021,0
1219,68.0,F,7,bronze,41.77,Pix,0,4,4.0,2022-04-15,0
853,77.0,feminino,54,Prata,"R$ 79,57",Pix,0,0,4.0,20/10/2024,N
1203,79.0,feminino,12,prata,83.85,Cartão de Crédito,0,5,4.0,2022-12-07,0
1580,55.0,Masculino,32,ouro,"R$ 155,98",  Boleto ,1,0,4.0,2021-12-23,N
724,25.0,M,39,prata,"R$ 83,79",  Cartão de Crédito ,1,3,2.0,17/05/2023,Não
860,67.0,masc,20,Bronze,39.82,Cartão de Crédito,1,2,4.0,14/08/2023,No
970,20.0,Feminino,44,PRATA,77.94,  Cartão de Crédito ,2,5,,2024-04-26,S
497,25.0,fem,10,ouro,159.23,Pix,2,0,3.0,2021-12-05,No
951,23.0,feminino,51,BRONZE,"R$ 53,44",  Boleto ,0,0,3.0,29/04/2024,não
806,66.0,Feminino,27,PRATA,,Cartão de Crédito,0,0,5.0,2022-01-20,0
1830,78.0,masculino,30,OURO,"R$ 166,25",Pix,3,1,,29/11/2022,não
130,57.0,masculino,11,Prata,91.37,Pix,2,0,,2021-10-17,N
1740,30.0,masc,37,Bronze,42.58,Boleto,3,1,5.0,10/01/2021,No
338,37.0,Feminino,36,bronze,47.51,Pix,0,4,4.0,2022-05-27,No
731,63.0,feminino,13,Prata,88.64,Boleto,3,4,1.0,14/08/2021,sim
609,77.0,Masculino,57,Bronze,54.92,Cartão de Crédito,0,4,,2023-12-13,0
1149,60.0,masculino,9,PRATA,84.34,Cartão de Crédito,0,2,3.0,16/09/2022,N
196,23.0,Masculino,47,Ouro,154.12,Cartão de Crédito,1,0,4.0,23/07/2024,0
1251,32.0,fem,34,prata,"R$ 97,90",Boleto,2,2,,28/08/2023,0
1714,63.0,feminino,40,BRONZE,31.87,Pix,2,0,4.0,06/03/2024,0
1293,45.0,F,27,OURO,152.06,Cartão de Crédito,0,1,4.0,2024-03-02,No
1595,61.0,Feminino,64,PRATA,103.65,  Pix ,2,0,4.0,2022-09-05,N
910,23.0,masculino,17,OURO,148.24,Cartão de Crédito,0,1,,23/07/2024,não
585,43.0,feminino,65,BRONZE,47.18,Pix,1,2,5.0,05/10/2022,N
104,18.0,F,63,prata,89.61,Boleto,0,0,4.0,03/03/2024,N
1618,49.0,fem,57,BRONZE,49.22,Cartão de Crédito,0,2,1.0,08/11/2021,sim
2124,55.0,masc,19,Bronze,"R$ 44,71",Cartão de Crédito,1,1,3.0,2023-04-15,não
988,37.0,masculino,29,OURO,"R$ 162,39",Pix,2,3,1.0,23/03/2024,Yes
1811,33.0,fem,26,BRONZE,64.57,Cartão de Crédito,1,1,4.0,2024-02-04,0
720,55.0,fem,27,prata,82.53,Cartão de Crédito,0,0,,21/10/2024,não
885,68.0,masculino,25,PRATA,89.36,  Cartão de Crédito ,1,1,2.0,2023-09-04,sim
777,44.0,Masculino,36,Prata,87.78,Boleto,0,2,2.0,2024-09-13,No
1570,79.0,masc,24,prata,87.7,Boleto,0,1,,05/09/2023,Não
850,55.0,masculino,51,BRONZE,57.68,  Pix ,4,7,4.0,28/04/2023,1
895,64.0,fem,65,prata,94.09,  Boleto ,2,0,5.0,2023-05-10,No
228,,fem,28,PRATA,98.31,Cartão de Crédito,3,4,2.0,2022-12-11,não
435,44.0,F,6,Prata,87.67,Cartão de Crédito,3,0,4.0,2021-06-13,0
1326,29.0,masc,16,Bronze,50.3,Pix,1,0,,2022-05-01,não
1879,63.0,M,18,BRONZE,46.95,Boleto,1,0,2.0,10/05/2022,No
1300,19.0,F,32,OURO,158.49,Cartão de Crédito,0,0,,2024-04-08,não
127,22.0,fem,25,bronze,39.43,Cartão de Crédito,0,2,3.0,2023-05-11,Yes
406,49.0,F,54,bronze,30.5,Pix,0,0,3.0,07/02/2021,No
776,76.0,Masculino,34,ouro,175.31,  Boleto ,0,1,3.0,2023-08-07,No
822,59.0,F,10,prata,84.34,Cartão de Crédito,1,10,2.0,24/11/2022,1
712,50.0,masculino,7,Bronze,"R$ 38,48",Cartão de Crédito,0,0,,27/04/2022,0
1790,,F,34,OURO,"R$ 166,22",Cartão de Crédito,1,2,4.0,18/11/2022,não
1708,74.0,M,69,Ouro,136.11,Cartão de Crédito,1,2,2.0,01/05/2021,0
1774,42.0,masculino,19,bronze,"R$ 36,33",Boleto,0,1,1.0,2022-04-01,S
457,27.0,masc,5,Bronze,"R$ 33,56",Cartão de Crédito,1,0,4.0,20/05/2022,S
1061,65.0,,31,Bronze,44.54,Cartão de Crédito,0,0,3.0,16/08/2021,0
1164,50.0,Masculino,59,PRATA,94.46,Boleto,0,1,5.0,2023-11-03,No
304,73.0,feminino,8,OURO,165.94,Pix,0,3,4.0,2022-05-18,Não
268,39.0,Feminino,49,prata,"R$ 94,01",Pix,1,1,5.0,2021-03-04,Não
1859,50.0,masculino,15,bronze,"R$ 61,75",Pix,0,2,3.0,2024-07-29,1
1558,65.0,masc,39,bronze,38.27,Cartão de Crédito,2,3,3.0,2021-01-03,Yes
546,,masculino,29,Prata,77.71,Pix,2,0,2.0,31/01/2023,N
213,66.0,masculino,67,BRONZE,49.84,Cartão de Crédito,2,4,,2021-06-26,No
897,49.0,F,13,Bronze,49.56,  Cartão de Crédito ,1,0,4.0,14/03/2022,N
1493,19.0,feminino,14,bronze,56.0,Cartão de Crédito,1,0,4.0,05/11/2021,Não
1223,77.0,masc,43,prata,82.1,  Cartão de Crédito ,4,2,4.0,2024-06-12,No
1942,33.0,fem,62,PRATA,81.71,Cartão de Crédito,2,0,5.0,23/07/2021,0
1892,33.0,Masculino,4,prata,103.72,Pix,0,0,3.0,19/08/2022,1
1697,47.0,masc,38,BRONZE,,Boleto,0,0,3.0,03/01/2024,não
917,51.0,M,45,Bronze,41.5,Boleto,0,0,5.0,2024-05-18,N
1552,70.0,Feminino,57,Prata,"R$ 94,56",Boleto,3,1,5.0,04/05/2023,0
676,62.0,masculino,37,bronze,52.91,Pix,2,0,4.0,2021-05-30,não
1290,56.0,feminino,51,prata,85.49,Boleto,1,2,,16/08/2021,não
815,66.0,F,35,BRONZE,43.12,Boleto,0,3,1.0,2022-01-29,sim
1266,20.0,Feminino,54,Prata,93.58,Cartão de Crédito,1,0,2.0,17/05/2022,Sim
343,56.0,M,68,BRONZE,40.16,Cartão de Crédito,2,2,4.0,2024-01-11,N
550,60.0,F,70,Bronze,52.22,Boleto,0,5,1.0,2022-07-30,S
1411,21.0,Feminino,40,PRATA,93.45,Pix,0,1,3.0,24/05/2023,não
1215,22.0,masculino,43,BRONZE,45.1,,1,0,4.0,2023-07-25,0
967,55.0,,54,Bronze,"R$ 49,25",Pix,0,5,2.0,06/09/2021,No
1231,68.0,Feminino,18,Prata,91.74,Pix,2,0,2.0,15/04/2022,No
296,50.0,Masculino,15,PRATA,"R$ 91,92",Cartão de Crédito,1,0,4.0,20/11/2022,No
696,33.0,feminino,39,BRONZE,"R$ 40,49",Pix,1,4,3.0,2021-04-20,Não
1453,21.0,Feminino,30,Bronze,"R$ 43,96",Cartão de Crédito,1,1,1.0,23/02/2021,Sim
74,,Feminino,33,ouro,"R$ 147,56",Pix,2,1,4.0,21/04/2024,não
606,51.0,M,69,bronze,45.21,,3,0,4.0,29/06/2023,não
105,67.0,masculino,66,BRONZE,41.28,  Cartão de Crédito ,1,5,3.0,09/10/2024,N
646,,fem,33,prata,"R$ 87,88",Cartão de Crédito,1,2,3.0,29/10/2024,S
1405,28.0,Masculino,66,ouro,"R$ 169,16",Boleto,0,1,5.0,05/02/2021,0
495,35.0,F,67,Ouro,135.12,Cartão de Crédito,1,2,4.0,2022-12-15,não
1041,61.0,Feminino,15,OURO,,Pix,0,0,1.0,2023-08-02,No
440,,M,61,Bronze,38.75,Cartão de Crédito,1,0,4.0,22/05/2023,não
1020,25.0,M,31,bronze,51.07,Cartão de Crédito,0,0,4.0,11/02/2024,0
92,67.0,Feminino,23,PRATA,"R$ 76,97",Pix,1,0,4.0,28/08/2024,não
1113,29.0,F,67,Prata,94.04,  Boleto ,0,0,1.0,2022-11-08,Yes
823,,masc,28,Prata,"R$ 95,23",  Cartão de Crédito ,0,1,4.0,26/04/2023,0
909,41.0,masc,64,Bronze,"R$ 43,12",Cartão de Crédito,2,2,2.0,19/01/2023,No
1475,78.0,Feminino,46,PRATA,94.68,  Cartão de Crédito ,1,2,4.0,22/05/2021,N
1742,64.0,feminino,23,Bronze,38.54,Cartão de Crédito,1,0,3.0,21/03/2021,N
103,67.0,Masculino,41,PRATA,79.87,Pix,0,1,4.0,10/04/2024,No
239,37.0,feminino,60,BRONZE,47.93,Cartão de Crédito,3,3,5.0,11/02/2022,Yes
2034,60.0,M,19,prata,101.51,  Cartão de Crédito ,0,3,2.0,17/10/2022,1
943,74.0,Feminino,33,OURO,158.52,  Cartão de Crédito ,3,0,4.0,2021-09-03,não
1271,40.0,Feminino,16,bronze,"R$ 35,30",Cartão de Crédito,3,2,5.0,2023-01-04,N
939,46.0,masculino,34,PRATA,88.09,Pix,0,2,4.0,13/12/2023,não
2022,58.0,M,37,BRONZE,37.64,Pix,1,0,4.0,12/12/2021,Não
1182,75.0,masculino,56,OURO,167.09,Pix,0,1,2.0,2022-01-01,No
1504,37.0,masculino,65,Prata,86.24,Cartão de Crédito,0,0,5.0,2021-03-10,não
1863,70.0,masc,45,Bronze,52.91,  Pix ,3,0,3.0,2021-09-03,1
1670,62.0,Masculino,51,Prata,83.61,  Cartão de Crédito ,1,2,2.0,12/10/2024,0
6,71.0,F,57,prata,"R$ 84,22",Cartão de Crédito,1,4,4.0,2023-06-29,0
248,43.0,Feminino,46,bronze,49.52,Pix,2,1,2.0,27/04/2023,N
1896,70.0,feminino,39,bronze,"R$ 34,39",Cartão de Crédito,1,1,3.0,16/02/2023,Não
966,54.0,masc,29,Prata,93.98,Pix,3,2,2.0,18/03/2021,1
19,70.0,Feminino,21,OURO,159.58,Boleto,1,0,2.0,2023-04-07,N
1431,47.0,M,33,bronze,40.65,Boleto,3,0,3.0,26/04/2023,0
122,59.0,masculino,3,bronze,47.94,Pix,1,0,3.0,2022-06-14,1
1971,69.0,M,27,ouro,169.05,Pix,1,2,,2024-03-11,N
662,63.0,fem,67,Prata,94.87,Boleto,2,5,3.0,20/05/2023,não
2008,27.0,Feminino,67,BRONZE,52.93,Boleto,2,0,5.0,02/05/2021,0
275,43.0,M,8,bronze,58.14,Cartão de Crédito,0,1,4.0,2021-01-24,0
434,26.0,M,40,Prata,88.75,  Cartão de Crédito ,0,1,,12/01/2023,No
812,72.0,masc,36,ouro,157.92,  Pix ,0,1,2.0,2022-05-25,não
1301,65.0,fem,5,BRONZE,,  Boleto ,2,0,3.0,23/06/2022,não
1336,79.0,M,6,Prata,67.82,Pix,2,0,4.0,09/06/2024,No
2137,51.0,Masculino,54,BRONZE,57.31,  Cartão de Crédito ,0,7,5.0,31/03/2024,Não
261,67.0,M,25,ouro,163.7,Cartão de Crédito,1,5,4.0,31/10/2021,N
1805,25.0,Feminino,57,PRATA,84.33,Cartão de Crédito,0,1,5.0,2024-02-16,0
1571,22.0,fem,31,Ouro,170.6,Cartão de Crédito,1,1,3.0,26/11/2022,No
182,27.0,feminino,32,Bronze,51.07,Cartão de Crédito,1,0,4.0,2022-02-16,No
185,48.0,Feminino,14,BRONZE,44.66,Boleto,2,5,5.0,02/10/2022,S
407,44.0,Masculino,38,Prata,92.15,Cartão de Crédito,3,5,4.0,2024-10-05,No
1744,19.0,masc,69,prata,107.07,Boleto,1,4,3.0,05/06/2023,não
866,,F,40,bronze,57.93,Cartão de Crédito,4,2,3.0,06/12/2022,sim
1631,53.0,M,64,Prata,97.17,,2,1,,2023-02-23,Não
1717,,,5,PRATA,"R$ 90,38",Pix,1,1,1.0,08/10/2021,Sim
521,40.0,masculino,45,Prata,"R$ 88,82",Pix,1,3,3.0,23/08/2024,não
1890,45.0,fem,70,bronze,46.83,Pix,2,1,3.0,2022-03-28,1
1004,72.0,fem,10,prata,83.87,Pix,1,0,2.0,2023-06-02,sim
381,18.0,Masculino,28,Bronze,51.39,Boleto,1,2,,2021-07-03,Yes
2017,43.0,masc,35,Prata,94.4,Pix,0,0,3.0,10/07/2021,0
1435,37.0,fem,69,PRATA,90.26,Boleto,3,0,5.0,2021-01-30,No
1659,70.0,feminino,24,Prata,"R$ 91,04",Boleto,0,2,1.0,22/02/2023,sim
1394,64.0,Masculino,41,Bronze,59.49,Pix,0,0,2.0,14/12/2023,Sim
1425,33.0,F,60,Prata,96.38,Cartão de Crédito,1,2,3.0,19/02/2024,Não
1613,59.0,masc,48,prata,100.93,  Pix ,0,0,3.0,2024-07-23,No
428,67.0,M,1,BRONZE,46.98,Boleto,2,3,5.0,03/09/2021,1
1901,51.0,masc,7,BRONZE,"R$ 49,43",,3,0,3.0,2023-02-23,S
79,52.0,feminino,27,ouro,142.38,Cartão de Crédito,0,3,4.0,25/01/2023,N
1887,58.0,F,20,PRATA,86.95,Pix,0,0,2.0,15/03/2024,sim
1598,62.0,masc,5,PRATA,90.21,Boleto,3,0,3.0,28/01/2022,N
1010,50.0,masculino,17,bronze,"R$ 46,08",Pix,0,0,4.0,2023-02-16,não
1577,186.0,,38,prata,"R$ 90,18",,2,2,3.0,04/11/2021,não
1662,55.0,F,46,Bronze,"R$ 33,41",Pix,1,0,3.0,20/07/2022,Não
608,49.0,masculino,23,prata,106.85,Cartão de Crédito,2,1,3.0,06/08/2022,Yes
231,46.0,,10,ouro,161.51,Cartão de Crédito,0,4,2.0,2024-06-22,No
916,46.0,Feminino,36,Prata,,  Cartão de Crédito ,0,1,2.0,26/10/2022,Não
1884,70.0,fem,56,BRONZE,45.29,Pix,2,2,3.0,17/06/2023,0
332,40.0,masculino,58,Prata,84.41,Pix,1,2,3.0,03/03/2021,Não
1058,65.0,fem,14,bronze,44.96,Cartão de Crédito,1,3,1.0,2024-07-06,S
1441,66.0,Feminino,52,Bronze,50.29,Cartão de Crédito,2,1,4.0,2023-09-30,0
1515,33.0,masculino,52,Ouro,163.73,Cartão de Crédito,1,3,3.0,2021-09-17,0
1586,37.0,Feminino,40,ouro,159.59,  Cartão de Crédito ,4,0,5.0,2023-10-22,0
1928,25.0,Feminino,7,PRATA,"R$ 90,19",Boleto,0,2,5.0,06/02/2024,Não
1092,45.0,fem,33,PRATA,82.56,Cartão de Crédito,1,0,4.0,16/02/2022,N
1561,36.0,fem,13,ouro,159.83,Cartão de Crédito,1,1,3.0,11/09/2024,0
1102,47.0,masculino,19,Bronze,"R$ 30,90",Pix,1,0,3.0,11/06/2022,não
1130,58.0,masculino,66,BRONZE,39.52,Pix,1,2,5.0,2021-11-15,Não
1236,39.0,masc,44,prata,89.65,Cartão de Crédito,0,2,4.0,30/01/2023,N
462,26.0,masculino,56,bronze,37.1,Cartão de Crédito,2,7,3.0,13/06/2023,Sim
959,,M,48,OURO,149.95,Cartão de Crédito,3,1,3.0,2024-03-29,0
1663,29.0,F,18,Prata,99.93,Pix,1,0,3.0,10/02/2022,não
560,70.0,,31,PRATA,"R$ 78,27",Pix,1,0,2.0,2023-02-05,sim
2073,42.0,F,67,Ouro,172.89,Cartão de Crédito,1,4,3.0,30/04/2023,No
1520,46.0,F,19,Prata,92.18,Cartão de Crédito,0,0,3.0,2023-12-20,N
2136,60.0,F,31,BRONZE,,Cartão de Crédito,0,2,,2021-08-22,não
2033,23.0,feminino,43,PRATA,91.92,  Cartão de Crédito ,1,0,3.0,31/07/2022,S
938,,masculino,34,Bronze,39.99,  Pix ,1,0,3.0,08/12/2021,0
2093,67.0,Feminino,35,bronze,,  Cartão de Crédito ,1,1,5.0,07/01/2021,Não
70,47.0,masculino,70,ouro,163.59,Cartão de Crédito,2,0,4.0,2023-12-05,N
1573,63.0,F,38,PRATA,106.14,Pix,0,3,3.0,26/08/2023,No
809,42.0,masculino,45,BRONZE,38.47,Pix,1,4,3.0,21/10/2024,N
12,78.0,masculino,55,prata,92.69,Pix,3,0,3.0,2023-05-15,N
2026,,fem,13,ouro,160.82,Pix,1,0,3.0,2024-03-17,Não
918,66.0,masc,46,prata,,Cartão de Crédito,1,3,4.0,2022-03-04,N
1452,20.0,M,6,bronze,39.11,Pix,1,10,3.0,04/05/2023,não
177,62.0,fem,61,OURO,167.09,Boleto,2,1,4.0,16/04/2024,Não
995,50.0,M,53,prata,82.82,Pix,0,0,4.0,17/01/2023,0
1256,23.0,fem,62,PRATA,94.48,Pix,2,1,,2023-01-15,0
1665,50.0,,45,Ouro,148.78,Pix,0,0,3.0,10/08/2021,N
180,49.0,F,47,prata,92.06,  Pix ,0,5,5.0,22/05/2023,Não
1791,54.0,F,54,OURO,165.69,Cartão de Crédito,3,0,4.0,2023-12-28,N
157,25.0,M,30,prata,93.25,Boleto,0,7,4.0,18/04/2021,No
1461,66.0,fem,40,bronze,"R$ 43,49",Cartão de Crédito,0,1,3.0,2021-06-13,não
2047,46.0,F,20,ouro,153.56,Cartão de Crédito,1,2,3.0,2023-05-24,N
1851,23.0,feminino,23,ouro,"R$ 154,58",  Pix ,3,0,5.0,22/09/2022,No
2006,25.0,Feminino,58,prata,88.1,  Cartão de Crédito ,0,1,5.0,19/03/2023,Não
1186,37.0,Masculino,18,Prata,90.13,Pix,0,0,4.0,25/02/2022,No
1007,70.0,fem,71,Bronze,"R$ 54,53",Cartão de Crédito,0,0,3.0,2023-07-11,No
561,51.0,Feminino,10,Prata,"R$ 84,85",Cartão de Crédito,0,0,3.0,06/09/2024,0
911,65.0,Masculino,39,BRONZE,37.0,Boleto,0,2,2.0,2022-01-12,Não
1312,39.0,Masculino,42,Prata,"R$ 91,84",  Boleto ,2,0,3.0,28/11/2023,S
2050,58.0,Feminino,27,ouro,162.84,Cartão de Crédito,0,0,5.0,24/04/2023,N
270,54.0,F,16,bronze,20.42,Pix,3,0,5.0,2023-11-04,0
1994,57.0,masc,3,ouro,"R$ 155,63",  Pix ,1,2,4.0,27/08/2024,não
266,54.0,Masculino,14,Prata,92.55,Cartão de Crédito,0,0,3.0,13/06/2023,Não
915,54.0,M,26,Prata,"R$ 95,92",Cartão de Crédito,1,1,5.0,31/10/2023,N
1736,67.0,Feminino,61,BRONZE,56.52,  Pix ,0,0,4.0,16/05/2024,0
874,25.0,Feminino,56,PRATA,"R$ 95,81",Cartão de Crédito,0,4,4.0,31/03/2021,No
476,66.0,fem,43,Prata,87.28,Pix,0,0,2.0,06/04/2022,N
1653,21.0,Masculino,8,Bronze,70.67,Boleto,0,3,4.0,19/10/2021,Sim
1961,70.0,masc,29,PRATA,"R$ 90,10",  Cartão de Crédito ,1,0,5.0,2021-09-27,Não
46,,fem,60,bronze,"R$ 44,35",Cartão de Crédito,1,1,4.0,31/07/2022,Não
162,59.0,Masculino,54,bronze,"R$ 40,39",Cartão de Crédito,4,2,3.0,2024-10-01,Sim
289,51.0,feminino,38,BRONZE,48.74,Pix,1,6,5.0,2021-09-17,No
1949,18.0,masculino,62,Bronze,55.04,Cartão de Crédito,2,2,4.0,11/10/2024,Não
576,41.0,masc,22,BRONZE,34.19,Pix,0,0,2.0,2024-05-02,Sim
851,78.0,masc,60,Ouro,153.92,Pix,1,1,3.0,15/04/2021,não
912,29.0,fem,55,BRONZE,41.85,Boleto,0,1,3.0,2023-09-26,0
1255,58.0,Feminino,59,Ouro,158.74,Pix,1,1,1.0,01/08/2022,sim
1834,22.0,masc,20,PRATA,88.87,Pix,0,0,2.0,2022-02-01,não
1723,58.0,M,35,BRONZE,43.68,Pix,1,3,4.0,2023-01-10,Sim
1736,67.0,Feminino,61,BRONZE,56.52,Pix,0,0,4.0,16/05/2024,0
933,33.0,masc,54,Bronze,42.51,Pix,3,1,2.0,2021-12-30,sim
1101,47.0,Feminino,46,OURO,"R$ 169,41",Cartão de Crédito,1,0,3.0,01/12/2023,não
1208,62.0,feminino,46,BRONZE,45.59,Cartão de Crédito,1,0,4.0,16/11/2023,não
1844,70.0,fem,8,ouro,173.4,Boleto,3,2,1.0,26/03/2024,No
1849,50.0,M,24,bronze,"R$ 41,39",Boleto,0,1,4.0,09/11/2022,Não
1695,27.0,masc,44,Ouro,"R$ 167,38",Cartão de Crédito,1,0,2.0,2022-04-17,S
86,61.0,Feminino,60,BRONZE,48.8,Cartão de Crédito,1,2,3.0,2023-09-15,Não
470,75.0,masculino,69,prata,"R$ 82,09",  Cartão de Crédito ,2,2,,2022-03-30,não
234,65.0,Masculino,23,BRONZE,52.27,Pix,2,0,2.0,2021-02-09,No
2184,57.0,M,41,PRATA,88.28,Pix,1,0,3.0,23/02/2023,N
1712,47.0,M,69,PRATA,,Pix,1,3,3.0,2023-01-15,N
183,48.0,,66,BRONZE,48.11,Pix,3,3,3.0,14/06/2024,Yes
989,,feminino,5,bronze,"R$ 48,03",Cartão de Crédito,1,1,4.0,2023-06-21,0
1001,68.0,masculino,66,Prata,89.66,Pix,1,0,4.0,12/12/2022,N
1642,21.0,M,36,Prata,91.96,Pix,2,3,3.0,2022-06-10,No
1357,39.0,F,51,PRATA,94.81,Cartão de Crédito,0,2,3.0,31/10/2024,não
1463,20.0,F,69,Ouro,132.73,Pix,0,0,5.0,11/01/2023,0
50,66.0,F,31,Bronze,37.85,Pix,1,1,2.0,22/10/2021,0
1259,51.0,Feminino,60,BRONZE,46.31,Pix,2,0,4.0,16/04/2022,No
487,38.0,masculino,18,Bronze,"R$ 47,51",  Pix ,2,2,2.0,29/09/2024,0
2194,31.0,Masculino,5,PRATA,98.08,  Cartão de Crédito ,3,0,3.0,2024-05-25,sim
1909,20.0,M,37,Ouro,146.95,Pix,1,0,4.0,2021-03-04,0
107,66.0,feminino,24,prata,102.38,Pix,2,2,4.0,02/08/2024,Não
444,48.0,feminino,34,Ouro,157.83,Cartão de Crédito,0,4,3.0,2024-01-07,N
1955,78.0,masc,17,Prata,"R$ 95,75",Pix,3,5,,2023-04-26,Sim
647,46.0,,62,Bronze,38.94,Cartão de Crédito,0,9,2.0,20/08/2021,1
1763,18.0,F,47,PRATA,"R$ 98,81",Cartão de Crédito,1,4,5.0,2023-04-23,No
727,62.0,M,44,prata,"R$ 81,65",Cartão de Crédito,1,0,3.0,2023-09-30,não
1857,41.0,feminino,61,BRONZE,43.37,Cartão de Crédito,1,2,3.0,2023-10-17,1
30,45.0,,70,prata,98.36,  Pix ,1,1,5.0,03/12/2023,0
170,19.0,feminino,13,PRATA,89.9,Pix,1,0,4.0,2022-11-16,No
1002,63.0,fem,65,Ouro,164.96,Pix,1,7,4.0,14/06/2022,Não
198,25.0,masc,21,Bronze,47.59,  Cartão de Crédito ,1,1,1.0,15/08/2021,0
496,43.0,fem,27,Bronze,,  Pix ,0,1,3.0,05/09/2023,N
2027,56.0,F,32,PRATA,85.98,Cartão de Crédito,0,3,4.0,2021-08-12,No
648,51.0,fem,28,BRONZE,"R$ 43,71",Pix,3,0,3.0,2021-08-12,No
45,22.0,F,51,BRONZE,"R$ 53,97",Cartão de Crédito,1,3,5.0,19/11/2022,No
374,41.0,F,28,Ouro,"R$ 139,51",Boleto,1,0,,2024-08-16,Não
679,50.0,Feminino,62,PRATA,85.04,Cartão de Crédito,1,0,4.0,24/07/2021,Não
567,32.0,Masculino,27,BRONZE,,Cartão de Crédito,0,3,3.0,2022-05-23,sim
461,62.0,Feminino,31,OURO,166.84,Boleto,3,1,,2023-11-27,Yes
1933,69.0,masc,52,Bronze,43.99,Pix,1,2,3.0,2022-07-14,0
1156,54.0,masc,32,Bronze,"R$ 59,06",Pix,2,0,5.0,22/05/2022,não
40,57.0,M,63,PRATA,"R$ 91,21",  Pix ,0,1,5.0,21/09/2022,N
974,47.0,feminino,25,Ouro,166.98,Pix,0,4,3.0,21/08/2023,0
